,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
1047,False,/3MpovUFUtXm4R3V44ML0YdDEgpz.jpg,,0,"[{'id': 27, 'name': 'Horror'}]",,1018518,tt21154728,['ID'],id,Kalian Pantas Mati,A teenager with the uncanny ability to communicate with the dead must stop a vengeful demon who's exacting revenge on students at his high school.,4.128,/hNTkV3VcRmGF1ZWIaBcuY1i4fd.jpg,"[{'id': 112910, 'logo_path': '/ogaXBUMLle7wBHKuaQ0DdZzVCN2.png', 'name': 'Ideosource Entertainment', 'origin_country': 'ID'}, {'id': 130532, 'logo_path': '/pp7TYtewJKOU3VK1Y4Obtwb2i86.png', 'name': 'Paragon Pictures', 'origin_country': 'ID'}, {'id': 107948, 'logo_path': None, 'name': 'Anami Films', 'origin_country': 'ID'}, {'id': 181398, 'logo_path': None, 'name': 'Newko Global Entertainment', 'origin_country': ''}, {'id': 181399, 'logo_path': None, 'name': 'IDS', 'origin_country': ''}, {'id': 181400, 'logo_path': None, 'name': 'WME Entertainment', 'origin_country': ''}, {'id': 181401, 'logo_path': None, 'name': 'IDS', 'origin_country': ''}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2022-10-13,0,106,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,,Tainted Soul,False,5.1,5
1048,False,/sKBB1Fh9YMiLMsUUCPvdcbpVTfo.jpg,,5000000,"[{'id': 18, 'name': 'Drama'}]",,960206,tt19623228,['DK'],da,Vanskabte land,"In the late 19th century, a young Danish priest travels to a remote part of Iceland to build a church and photograph its people. But the deeper he goes into the unforgiving landscape, the more he strays from his purpose, the mission and morality.",6.26,/s0cWPhzpKJ4kspaleMcOduHBFBw.jpg,"[{'id': 95747, 'logo_path': '/9fP0ZNfxTzm8S7KNfHrMHGYimb3.png', 'name': 'Maneki Films', 'origin_country': 'FR'}, {'id': 88231, 'logo_path': '/hVx90I5BEktosw4N9AneIFwmjeg.png', 'name': 'Snowglobe', 'origin_country': 'DK'}, {'id': 96298, 'logo_path': '/nqVjp9VNzrdubGpleGzASt6fasy.png', 'name': 'Join Motion Pictures', 'origin_country': 'IS'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 17317, 'logo_path': '/uMA9nyqDOKpk1HIUAcWCD8SXXUh.png', 'name': 'Garagefilm International', 'origin_country': 'SE'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2022-12-01,1560518,143,"[{'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}, {'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,Godland,False,6.927,157
1049,False,/ylBiGZhgBsly0frseG2PvqoYM4o.jpg,"{'id': 1146553, 'name': 'The Koker Trilogy', 'poster_path': '/aaNEyUFavQFMmvGLt8bibFi7VaI.jpg', 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",http://www.janusfilms.com/films/1917,49964,tt0093342,['IR'],fa,خانه‌ی دوست کجاست؟,"An 8 year old boy must return his friend's notebook he took by mistake, lest his friend be punished by expulsion from school.",11.111,/aU9WdjwfKTiBsiIh9Vgjr4onhnD.jpg,"[{'id': 11459, 'logo_path': None, 'name': 'Kanoon', 'origin_country': 'IR'}, {'id': 66953, 'logo_path': '/4JYTCYLW0ANUddBtjUvwa0MwRvL.png', 'name': 'Farabi Cinema', 'origin_country': 'IR'}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",1987-07-01,0,83,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Where Is The Friend's House?,False,7.9,367
1050,False,/6pNbXgSg70qInZ4I3VaS2at5spK.jpg,"{'id': 1146553, 'name': 'The Koker Trilogy', 'poster_path': '/aaNEyUFavQFMmvGLt8bibFi7VaI.jpg', 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}]",,47104,tt0111845,['IR'],fa,زیر درختان زیتون,"Complications arise in a director's attempt to film a scene in Life, and Nothing More... (1992).",9.906,/xcwCF0YTyAOMrVLgXHjvPP0gGbh.jpg,"[{'id': 105, 'logo_path': '/pyiNvPJYGz4W2SImgULoG2sn4y4.png', 'name': 'CiBy 2000', 'origin_country': 'FR'}, {'id': 2938, 'logo_path': None, 'name': 'Abbas Kiarostami Productions', 'origin_country': 'IR'}, {'id': 66953, 'logo_path': '/4JYTCYLW0ANUddBtjUvwa0MwRvL.png', 'name': 'Farabi Cinema', 'origin_country': 'IR'}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1994-02-01,0,103,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Through the Olive Trees,False,7.379,177
1051,False,/1UpTTMg5l7KQPRdveydtP2EBv8D.jpg,"{'id': 1146553, 'name': 'The Koker Trilogy', 'poster_path': '/aaNEyUFavQFMmvGLt8bibFi7VaI.jpg', 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}]",,83761,tt0105888,['IR'],fa,زندگی و دیگر هیچ,"After the earthquake of Guilan, a film director and his son travel to the devastated area to search for the actors from the movie the director made there a few years previously. In their search, they see how people who have lost everything in the earthquake still have hope and try to live life to the fullest.",10.246,/100CuZjqxtcbDvZ5qPsoi1VEU5n.jpg,"[{'id': 11459, 'logo_path': None, 'name': 'Kanoon', 'origin_country': 'IR'}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",1992-10-21,0,95,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,"The Earth moved, we didn't!","Life, and Nothing More…",False,7.641,145
1052,False,/32BzIfPCmslspcKwZDnodDjQtZV.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,1005299,tt21378744,['IR'],fa,جنگ جهانی سوم,"Shakib is a homeless day laborer who never got over the loss of his wife and son in an earthquake years ago. Over the last couple of years, he has developed a relationship with a deaf and mute woman, Ladan. The construction site on which he works today turns out to be the set of a film about the atrocities committed by Hitler during WWII. Against all odds, he is given a movie role, a house and a chance at being somebody. When Ladan learns about this, she comes to his workplace begging for help. Shakib’s scheme to hide her goes tragically wrong and threatens to ruin his newfound status and what seemed to be the opportunity of a lifetime.",3.227,/pjR1n7gHasF9bsUgSE0CLRiDD7Y.jpg,"[{'id': 79223, 'logo_path': '/4oiwax9MsCkAVpPe9oasfL3r2hF.png', 'name': 'Iranian Independents', 'origin_country': 'IR'}, {'id': 182132, 'logo_path': '/e75dmk9DbTEuxf0g6evY0yp0HUA.png', 'name': 'Namava', 'origin_country': 'IR'}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2023-01-27,0,108,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,World War III,False,7.0,28
1053,False,/crR4gCBnZ3uznllG5h8eWyOXmge.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,1008043,tt13920920,"['FR', 'IR']",fa,تفریق,"After a confusing interaction in downtown Tehran, a married couple seems to have found their doppelgängers.",2.561,/iGsBOd9aXPcRAkSODEZBMX5lMTU.jpg,[],"[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2022-11-05,0,107,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Subtraction,False,6.9,31
1054,False,/cg5LEgjffD3uhE7kOnvkvvpAfL2.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",https://nobears.official.film/,974521,tt20205236,['IR'],fa,خرس نیست,"Iranian director Jafar Panahi, who has been barred from leaving the country, arrives at a village on the Iran-Turkey border to supervise a film based on a real-life couple seeking passports to Europe being shot in Turkey, but both his stay and the production run into trouble.",7.091,/AqxE1Pm7EmnhKDe6pXBJF4sHLMU.jpg,"[{'id': 183861, 'logo_path': None, 'name': 'JP Production', 'origin_country': 'IR'}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2022-10-06,1067495,107,"[{'english_name': 'Azerbaijani', 'iso_639_1': 'az', 'name': 'Azərbaycan'}, {'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,No Bears,False,6.9,102
1055,False,/p2qPNlGEa8TEcXg14vNvClBkHrD.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,517731,tt8269552,['IR'],fa,سه رخ,"Filmmaker Jafar Panahi and actor Behnaz Jafari travel to a tiny village after receiving a plea for help from a girl whose family has forbidden her from studying acting. Amusing encounters abound, but they soon discover that the local hospitality is rivaled by the desire to protect old traditions.",5.199,/clpmeXLRg65zGGP1zoyYOLIakQG.jpg,"[{'id': 2835, 'logo_path': None, 'name': 'Jafar Panahi Film Productions', 'origin_country': 'IR'}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2018-06-06,0,100,"[{'english_name': 'Azerbaijani', 'iso_639_1': 'az', 'name': 'Azərbaycan'}, {'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,3 Faces,False,6.7,131
1056,False,/hqU7refTJZ8rqQsMpfnCsiJAy8p.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,962558,tt19653180,['IR'],fa,برادران لیلا,"At the age of 40, Leila has spent her entire life caring for her parents and four brothers. A family that is constantly arguing and under pressure from various debts in the face of sanctions against Iran. While her brothers are struggling to make ends meet, Leila makes a plan.",5.771,/onQUSikPNXVvoT3wCLzHgiOPrHT.jpg,"[{'id': 83633, 'logo_path': None, 'name': 'Iris Film', 'origin_country': ''}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2022-08-24,785361,170,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Leila's Brothers,False,7.721,122
1057,False,/95CF2gUtU0v0bwPtgkXAvVZZPNk.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,782044,tt13419036,['LT'],lt,Piktųjų karta,"On the verge of retirement, Commissioner Gintas must undertake the investigation of a series of heinous murders, a dangerous task that could expose the many dirty secrets of several prominent members of the social elite of a small Lithuanian town.",3.831,/9PZZHbpvzChfuFwzHXYGodpHfyc.jpg,"[{'id': 41314, 'logo_path': '/y4AMtQPWXbYth92fD5hj8CuUuAF.png', 'name': 'Kino kultas', 'origin_country': 'LT'}, {'id': 74856, 'logo_path': '/2QvzRCsjivRhFdiwlNXpaipL7w9.png', 'name': 'Lithuanian Film Center', 'origin_country': 'LT'}]","[{'iso_3166_1': 'LT', 'name': 'Lithuania'}]",2022-10-14,0,115,"[{'english_name': 'Lithuanian', 'iso_639_1': 'lt', 'name': 'Lietuvių'}]",Released,,The Generation of Evil,False,6.563,24
1058,False,/vktINkC20kk32wgGr3D1gKhtSJ0.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.unsilencedmovie.com/,888602,tt10514056,['CA'],zh,Unsilenced,"When the Chinese Communist Party launches a brutal crackdown on its citizens, a team of innocent students risk everything to expose the deadly propaganda and fight for freedom.",2.202,/mbXn0HANI4vBoUSFfogDqtQgIME.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2022-08-12,0,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Unsilenced,False,6.3,6
1059,False,/oiFkH1OyTzIhTCRnw4hXZ91U774.jpg,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}, {'id': 36, 'name': 'History'}]",https://eternalspringfilm.com/,949000,tt20199286,['CA'],zh,長春,"In March 2002, a state TV signal in China gets hacked by members of the banned spiritual group Falun Gong. Their goal is to counter the government narrative about their practice.  In the aftermath, police raids sweep Changchun City, and comic book illustrator Daxiong (Justice League, Star Wars), a Falun Gong practitioner, is forced to flee. He arrives in North America, blaming the hijacking for worsening an already violent repression. But his views are challenged when he meets the lone surviving participant to have escaped China, now living in Seoul, South Korea.",1.308,/ilmtlLm7JJJMlRLoatCM6umKWYT.jpg,"[{'id': 171496, 'logo_path': '/skjnKMbYiGNRo9nMWaVI2RUvdQi.png', 'name': 'Lofty Sky Pictures', 'origin_country': 'CA'}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-04-07,0,86,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The heist of China's airwaves,Eternal Spring,False,7.4,4
1060,False,/hpJ1qx54UnC918aXGo9l6CCGkuc.jpg,,6800000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 9648, 'name': 'Mystery'}]",http://www.sonyclassics.com/incendies/,46738,tt1255953,['CA'],fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",26.586,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,"[{'id': 313, 'logo_path': '/rx5CT9wUnEz0AcdpcX9epujv7nw.png', 'name': 'TS Productions', 'origin_country': 'FR'}, {'id': 7273, 'logo_path': None, 'name': 'Phi Group', 'origin_country': ''}, {'id': 7029, 'logo_path': '/i49Jb3md21vxSOY3bBXRvCRXYKX.png', 'name': 'micro_scope', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2010-09-17,6788659,131,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The search began at the opening of their mother's will.,Incendies,False,8.1,2813
1061,False,,,0,[],,1128001,tt11790268,"['CA', 'AR']",en,Ariel,Argentina-born siblings unearth family secrets when they return to their birth country to dance tango.,0.834,/8Gik6VacKiAu5khVOarJBKmxhbx.jpg,[],"[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-10-20,0,96,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Ariel,False,7.8,7
1062,False,/mkAIX4Jzax9mNWMafZfUjNmanbA.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,986088,tt14036276,['CA'],en,Control,A young mother awakens in a mysterious cell and is forced to harness her telekinetic abilities in order to escape and save her daughter.,3.693,/oxi29Eg7JymhqV5QkSrMviUb3e9.jpg,"[{'id': 22784, 'logo_path': '/y8G4y9Z8tP0NJ0pPKb19eHPlykH.png', 'name': 'WTFilms', 'origin_country': 'FR'}, {'id': 235358, 'logo_path': None, 'name': 'Control Movie Inc.', 'origin_country': 'CA'}, {'id': 36016, 'logo_path': '/7NLUO06yn9Q18nejc2fcMFbqfuo.png', 'name': 'High Star Entertainment', 'origin_country': 'CA'}, {'id': 197962, 'logo_path': '/2Uv1Pj28zVg2LWKw6ScQ0tPwLoI.png', 'name': 'Kemodo Entertainment', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2022-09-23,0,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Comply to survive.,Control,False,5.3,47
1063,False,/zVVYFN9OjiSn43RVYrzgCOu7y6r.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.spiderthemovie.com/,9613,tt0278731,"['CA', 'GB']",en,Spider,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",7.912,/zvm4WuYxTiGkRagRqHUey0meRQL.jpg,"[{'id': 46694, 'logo_path': None, 'name': 'Catherine Bailey Ltd.', 'origin_country': ''}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 114739, 'logo_path': None, 'name': 'Grosvenor Park Productions', 'origin_country': 'GB'}, {'id': 22209, 'logo_path': None, 'name': 'Odeon Films', 'origin_country': 'CA'}, {'id': 46695, 'logo_path': None, 'name': 'Artists Independent Network', 'origin_country': 'GB'}, {'id': 826, 'logo_path': '/aqiR1prl8N00FfkC4FCJWsOpZIy.png', 'name': 'Capitol Films', 'origin_country': 'GB'}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-11-06,5809240,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The only thing worse than losing your mind... is finding it again.,Spider,False,6.648,862
1064,False,/4EKp5zqwlrcHCFRK1M1QvBOdAzq.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,866611,tt6443330,['IL'],he,סינמה סבאיא,"Eight women, Arab and Jewish, take part in a video workshop hosted by Rona, young filmmaker. With each camera take, the group dynamic forces the women to challenge their beliefs as they get to know one other.",1.421,/iz3L6VKIrlPU0DUwSbyQqLsidCU.jpg,"[{'id': 39719, 'logo_path': '/fwymnjt9qfiUVi2m820nNbJLV1M.png', 'name': 'Green Productions', 'origin_country': 'IL'}, {'id': 90531, 'logo_path': '/edih72NlJfK6dKO1ICpIy8Kgud6.png', 'name': 'Neon Rouge Production', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'IL', 'name': 'Israel'}]",2021-10-08,69537,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,"9 women, 10 meetings, 1 white screen.",Cinema Sabaya,False,6.1,9
1065,False,/rBgzI1a126JWA7YJd7p1NBmC61z.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://gkids.com/films/the-first-slam-dunk/,783675,tt15242330,['JP'],ja,THE FIRST SLAM DUNK,"Shohoku's “speedster” and point guard, Ryota Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. In his second year of high school, Ryota plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.",19.598,/7i3EBXY87HdHagCoFbmjHQ8DlkG.jpg,"[{'id': 5542, 'logo_path': '/ayE4LIqoAWotavo7xdvYngwqGML.png', 'name': 'Toei Animation', 'origin_country': 'JP'}, {'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}, {'id': 67224, 'logo_path': '/dVBetkMxe122JaROHwoOyvqznTF.png', 'name': 'DandeLion Animation Studio', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2022-12-03,258000000,125,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,17 years and... 40 minutes.,The First Slam Dunk,False,7.787,417
1066,False,/4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.suzume-movie.com,916224,tt16428256,['JP'],ja,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",38.804,/x5CrIflmv8WZJeLv7V611aRGbPs.jpg,"[{'id': 3756, 'logo_path': '/t38uPdbKmyBB8brKKeTFWIwojRz.png', 'name': 'CoMix Wave Films', 'origin_country': 'JP'}, {'id': 128616, 'logo_path': '/cjmwexOzetWZa8QKy447NMrM6MG.png', 'name': 'Story', 'origin_country': 'JP'}, {'id': 104184, 'logo_path': None, 'name': 'Lawson Entertainment', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/pEqcMX1aG3JvtDgfh2wNZJLCcb4.png', 'name': 'jeki', 'origin_country': 'JP'}, {'id': 128617, 'logo_path': None, 'name': 'voque ting', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2022-11-11,323638107,121,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"On the other side of the door, was time in its entirety.",Suzume,False,7.948,1387
1067,False,/75nSb1fbWooipwcSU5bUttiOriI.jpg,,50000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",https://gkids.com/films/the-boy-and-the-heron/,508883,tt6587046,['JP'],ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",72.652,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,"[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-07-14,294200000,124,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"Where death comes to an end, life finds a new beginning.",The Boy and the Heron,False,7.5,2002
